course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/,True,20,313,14,25,Beginner Level,1 hour,2015-07-05T17:54:35Z,Business Finance,6260,2015-07-05,17:54:35Z,2015,7,5
307080,Introducción a la contabilidad,https://www.udemy.com/contabilidad-en-una-hora/,True,20,193,19,14,Beginner Level,1 hour,2014-12-17T12:50:58Z,Business Finance,3860,2014-12-17,12:50:58Z,2014,12,17
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,True,30,66,16,11,Beginner Level,1 hour,2015-04-09T18:14:44Z,Business Finance,1980,2015-04-09,18:14:44Z,2015,4,9
581498,Contabilidad Gubernamental en México,https://www.udemy.com/contabilidad-gubernamental/,True,30,270,22,24,All Levels,3.5 hours,2015-08-14T19:29:24Z,Business Finance,8100,2015-08-14,19:29:24Z,2015,8,14
849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,True,20,139,36,29,Beginner Level,2 hours,2016-06-09T15:18:03Z,Business Finance,2780,2016-06-09,15:18:03Z,2016,6,9
1174084,Formação de preços em serviços,https://www.udemy.com/formacao-de-precos-em-servicos/,True,35,77,5,28,Intermediate Level,2 hours,2017-04-26T05:08:15Z,Business Finance,2695,2017-04-26,05:08:15Z,2017,4,26
801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/,True,195,225,41,33,All Levels,5 hours,2016-03-30T01:44:45Z,Business Finance,43875,2016-03-30,01:44:45Z,2016,3,30
786984,Торговля дельта-нейтральными стренглами,https://www.udemy.com/strangles/,True,150,23,6,25,All Levels,1.5 hours,2016-03-10T22:29:13Z,Business Finance,3450,2016-03-10,22:29:13Z,2016,3,10
255592,Guía práctica para comprar acciones en la Bolsa de USA,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,False,0,4876,210,36,Intermediate Level,4.5 hours,2014-09-11T02:28:27Z,Business Finance,0,2014-09-11,02:28:27Z,2014,9,11
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/,True,20,244,13,21,Beginner Level,2.5 hours,2015-06-16T16:31:01Z,Business Finance,4880,2015-06-16,16:31:01Z,2015,6,16
998706,Curso de Day Trader para Iniciantes,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,False,0,1278,200,13,Beginner Level,1.5 hours,2016-11-03T13:44:03Z,Business Finance,0,2016-11-03,13:44:03Z,2016,11,3
644020,Curso de Iniciación al Trading,https://www.udemy.com/curso-de-iniciacion-al-trading/,True,85,31,5,40,All Levels,10.5 hours,2015-11-26T05:26:14Z,Business Finance,2635,2015-11-26,05:26:14Z,2015,11,26
1250742,Complete GST Course For Small and Medium Enterprises,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/,True,75,8,0,45,Beginner Level,6 hours,2017-06-14T16:32:26Z,Business Finance,600,2017-06-14,16:32:26Z,2017,6,14
54246,3 documentos clave para administrar tu empresa con éxito,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,True,45,40,6,18,Intermediate Level,1 hour,2013-05-16T10:03:47Z,Business Finance,1800,2013-05-16,10:03:47Z,2013,5,16
805630,Forex/Opciones Binarias para Principiantes,https://www.udemy.com/forexopciones-binarias-para-principiantes/,True,25,9,5,9,Beginner Level,2 hours,2016-04-01T21:22:52Z,Business Finance,225,2016-04-01,21:22:52Z,2016,4,1
315716,15 Mandamientos para ganar dinero en Bolsa,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/,True,20,45,2,49,All Levels,8.5 hours,2014-10-14T17:33:27Z,Business Finance,900,2014-10-14,17:33:27Z,2014,10,14
1124276,Le bitcoin et la blockchain,https://www.udemy.com/le-bitcoin-et-la-blockchain/,True,80,13,3,12,All Levels,44 mins,2017-03-13T23:49:47Z,Business Finance,1040,2017-03-13,23:49:47Z,2017,3,13
1227792,Contabilità Generale,https://www.udemy.com/contabilita-generale/,True,200,4,1,40,All Levels,8.5 hours,2017-05-29T23:47:21Z,Business Finance,800,2017-05-29,23:47:21Z,2017,5,29
769340,Торговля опционами: Как заработать на волатильности,https://www.udemy.com/optiontrading/,True,150,20,5,29,All Levels,2 hours,2016-02-25T19:57:33Z,Business Finance,3000,2016-02-25,19:57:33Z,2016,2,25
737182,Estrategias de Inversión aplicadas al mundo del trading,https://www.udemy.com/estrategias-de-inversion/,True,20,9,2,25,All Levels,3 hours,2016-05-26T21:11:53Z,Business Finance,180,2016-05-26,21:11:53Z,2016,5,26
960786,バイナリーオプション取引,https://www.udemy.com/binaryoptiontrainingprogram/,True,85,29,3,24,All Levels,39 mins,2016-11-28T17:50:49Z,Business Finance,2465,2016-11-28,17:50:49Z,2016,11,28
657050,Caza los Enormes Movimientos del Mercado,https://www.udemy.com/caza-los-enormes-movimientos-del-mercado/,True,20,6,2,13,All Levels,1.5 hours,2015-11-12T04:52:21Z,Business Finance,120,2015-11-12,04:52:21Z,2015,11,12
1196700,Le basi del trading online,https://www.udemy.com/le-basi-del-trading-online/,True,45,7,1,27,Beginner Level,3.5 hours,2017-05-31T17:02:09Z,Business Finance,315,2017-05-31,17:02:09Z,2017,5,31
1137310,自分に合った投資信託を見つけよう！,https://www.udemy.com/kabucom_toushin/,True,25,859,49,23,Beginner Level,2 hours,2017-03-31T17:41:24Z,Business Finance,21475,2017-03-31,17:41:24Z,2017,3,31
632368,Monatlich Geld anlegen für später!,https://www.udemy.com/monatlich-geld-anlegen/,True,30,5983,135,7,Beginner Level,37 mins,2015-10-06T20:05:20Z,Business Finance,179490,2015-10-06,20:05:20Z,2015,10,6
571730,Invierte en la Bolsa Mexicana y de USA,https://www.udemy.com/invierte-en-la-bmv/,True,200,1673,547,40,Beginner Level,5.5 hours,2015-08-10T18:43:10Z,Business Finance,334600,2015-08-10,18:43:10Z,2015,8,10
720994,Gestão Financeira Para Pequenas e Médias Empresas,https://www.udemy.com/gestao-financeira/,True,115,1284,230,45,All Levels,4.5 hours,2016-01-29T01:16:05Z,Business Finance,147660,2016-01-29,01:16:05Z,2016,1,29
1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,https://www.udemy.com/curso-bitcoin/,True,30,394,109,73,All Levels,5.5 hours,2017-02-06T13:59:35Z,Business Finance,11820,2017-02-06,13:59:35Z,2017,2,6
907416,Tudo sobre Investimentos em Renda Fixa,https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/,True,45,689,145,16,All Levels,2 hours,2016-08-22T14:42:20Z,Business Finance,31005,2016-08-22,14:42:20Z,2016,8,22
1062144,Aprende a invertir sin capital,https://www.udemy.com/aprende-a-invertir-sin-capital/,True,130,649,37,29,Beginner Level,1.5 hours,2017-05-01T21:29:37Z,Business Finance,84370,2017-05-01,21:29:37Z,2017,5,1
1097486,Apprendre à trader sur le marché du Forex - guide complet,https://www.udemy.com/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/,True,140,187,47,38,Beginner Level,3 hours,2017-03-07T00:23:20Z,Business Finance,26180,2017-03-07,00:23:20Z,2017,3,7
396890,Introducción a las Finanzas,https://www.udemy.com/introduccion-a-las-finanzas/,True,30,1798,40,15,Beginner Level,1.5 hours,2015-01-27T20:20:34Z,Business Finance,53940,2015-01-27,20:20:34Z,2015,1,27
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,True,20,465,51,28,Beginner Level,1 hour,2016-09-12T21:20:45Z,Business Finance,9300,2016-09-12,21:20:45Z,2016,9,12
598846,Forex para Principiantes-Ejemplos en VIVO de Trading Real,https://www.udemy.com/forex-espanol/,True,140,813,94,52,Beginner Level,5 hours,2015-10-05T16:19:45Z,Business Finance,113820,2015-10-05,16:19:45Z,2015,10,5
950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/,True,20,326,23,14,Expert Level,1 hour,2016-09-12T21:20:48Z,Business Finance,6520,2016-09-12,21:20:48Z,2016,9,12
740764,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,True,85,26,1,17,Beginner Level,2 hours,2016-05-17T19:10:41Z,Business Finance,2210,2016-05-17,19:10:41Z,2016,5,17
739972,Accounting Cycle: Learn the concepts in 60 minutes,https://www.udemy.com/accounting-cycle-in-60-minutes/,True,20,26,3,14,All Levels,1 hour,2016-01-26T22:07:31Z,Business Finance,520,2016-01-26,22:07:31Z,2016,1,26
464002,Optimize! Make Best Decisions with Microsoft Excel,https://www.udemy.com/optimize/,True,20,28,3,14,Expert Level,1 hour,2015-04-01T18:09:44Z,Business Finance,560,2015-04-01,18:09:44Z,2015,4,1
343818,Understanding The Stock Market: For Beginners,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,True,25,122,2,36,Beginner Level,7.5 hours,2014-11-18T18:43:41Z,Business Finance,3050,2014-11-18,18:43:41Z,2014,11,18
434100,CFA® Level 1 2014 – FI,https://www.udemy.com/cfa-level-1-fixed-income/,True,40,149,0,49,All Levels,4.5 hours,2015-03-08T22:31:50Z,Business Finance,5960,2015-03-08,22:31:50Z,2015,3,8
158140,9. Sinking Funds,https://www.udemy.com/sinking-funds/,True,20,205,1,5,All Levels,1 hour,2014-02-11T18:08:38Z,Business Finance,4100,2014-02-11,18:08:38Z,2014,2,11
1141708,Managerial Accounting - The Ultimate Beginner Course!,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/,True,100,11,0,121,Beginner Level,11 hours,2017-04-13T00:20:15Z,Business Finance,1100,2017-04-13,00:20:15Z,2017,4,13
1240408,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,True,175,3,0,27,Beginner Level,1 hour,2017-07-04T22:23:09Z,Business Finance,525,2017-07-04,22:23:09Z,2017,7,4
557208,Accounting - Basic Costing ,https://www.udemy.com/basic-costing/,True,40,108,2,37,Beginner Level,3.5 hours,2015-08-04T18:45:56Z,Business Finance,4320,2015-08-04,18:45:56Z,2015,8,4
1178150,"Double Your Salary With Free, Local, Job Training Courses",https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/,True,20,8,1,8,All Levels,1 hour,2017-04-17T16:33:31Z,Business Finance,160,2017-04-17,16:33:31Z,2017,4,17
93850,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,True,25,9,3,13,All Levels,1.5 hours,2013-10-02T05:31:08Z,Business Finance,225,2013-10-02,05:31:08Z,2013,10,2
429080,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,True,20,16,1,11,Intermediate Level,2 hours,2017-03-24T22:25:11Z,Business Finance,320,2017-03-24,22:25:11Z,2017,3,24
914164,Forex Basics: Learn how to read and analyze Forex charts,https://www.udemy.com/forex-basics-c/,True,195,11,0,45,Beginner Level,4.5 hours,2016-09-22T16:40:03Z,Business Finance,2145,2016-09-22,16:40:03Z,2016,9,22
876898,Forex - Help I cant Trade,https://www.udemy.com/forex-help-i-cant-trade/,True,200,12,0,20,All Levels,2 hours,2016-10-18T18:51:48Z,Business Finance,2400,2016-10-18,18:51:48Z,2016,10,18
877968,Start-up financial modeling for non-finance professionals,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/,True,20,11,0,19,All Levels,4 hours,2016-06-20T21:49:39Z,Business Finance,220,2016-06-20,21:49:39Z,2016,6,20
1230950,The Fast Route to a Faster Financial Close,https://www.udemy.com/faster-financial-close/,True,50,2,0,8,Intermediate Level,1.5 hours,2017-06-23T22:05:17Z,Business Finance,100,2017-06-23,22:05:17Z,2017,6,23
953432,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,True,50,9,4,6,Beginner Level,40 mins,2016-10-16T21:15:15Z,Business Finance,450,2016-10-16,21:15:15Z,2016,10,16
872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,True,35,15,1,12,All Levels,1 hour,2016-06-27T21:19:23Z,Business Finance,525,2016-06-27,21:19:23Z,2016,6,27
1027678,"Depreciation, Amortization and Depletion",https://www.udemy.com/depreciation-amor/,True,25,7,1,13,Intermediate Level,1 hour,2017-03-06T23:59:02Z,Business Finance,175,2017-03-06,23:59:02Z,2017,3,6
304420,Breakeven Analysis and Pricing,https://www.udemy.com/breakeven-analysis-and-pricing/,True,20,27,2,10,All Levels,1 hour,2014-09-22T04:32:37Z,Business Finance,540,2014-09-22,04:32:37Z,2014,9,22
1078254,Tally ERP Complete Training in Urdu / Hindi,https://www.udemy.com/tally-erp-complete-training-in-urdu/,True,30,5,2,51,All Levels,5 hours,2017-02-02T17:03:27Z,Business Finance,150,2017-02-02,17:03:27Z,2017,2,2
1193288,Accounting Simplified,https://www.udemy.com/accounting-simplified/,True,30,3,0,41,All Levels,8.5 hours,2017-05-03T16:14:01Z,Business Finance,90,2017-05-03,16:14:01Z,2017,5,3
1106148,Series 7: Intermediate Options,https://www.udemy.com/series-7-intermediate-options/,True,55,5,0,11,Intermediate Level,1 hour,2017-04-17T22:33:36Z,Business Finance,275,2017-04-17,22:33:36Z,2017,4,17
1029322,Accounting and Business Basics,https://www.udemy.com/accounting-and-business-basics/,True,200,5,0,10,All Levels,2 hours,2017-01-19T16:37:27Z,Business Finance,1000,2017-01-19,16:37:27Z,2017,1,19
676650,Corso introduttivo al trading profittevole,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/,True,20,132,9,9,Beginner Level,1 hour,2015-11-23T18:56:57Z,Business Finance,2640,2015-11-23,18:56:57Z,2015,11,23
129274,Aprende a Ganar Dinero en la Bolsa,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,True,30,112,16,42,All Levels,4 hours,2013-12-11T15:06:56Z,Business Finance,3360,2013-12-11,15:06:56Z,2013,12,11
634932,Inversión: Fundamentos del Trading para Principiantes,https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/,True,125,285,6,18,Beginner Level,1.5 hours,2015-10-26T17:50:47Z,Business Finance,35625,2015-10-26,17:50:47Z,2015,10,26
116924,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,True,25,91,11,35,Beginner Level,8.5 hours,2014-01-29T09:35:29Z,Business Finance,2275,2014-01-29,09:35:29Z,2014,1,29
1174086,Precificação - Calculando valor de venda baseado nos custos,https://www.udemy.com/formacao-de-precos-em-projetos/,True,35,32,3,46,All Levels,3 hours,2017-04-19T06:53:19Z,Business Finance,1120,2017-04-19,06:53:19Z,2017,4,19
369726,Cómo ganar dinero invirtiendo en bolsa,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/,False,0,2740,306,10,Beginner Level,2 hours,2016-04-02T01:46:55Z,Business Finance,0,2016-04-02,01:46:55Z,2016,4,2
427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,True,20,59,11,7,All Levels,1.5 hours,2015-02-25T15:13:13Z,Business Finance,1180,2015-02-25,15:13:13Z,2015,2,25
1132162,Investimento em Ações,https://www.udemy.com/investimento-em-acoes/,True,20,16,4,27,Beginner Level,4.5 hours,2017-03-27T16:45:29Z,Business Finance,320,2017-03-27,16:45:29Z,2017,3,27
1206414,Excelを使ってビジネスシミュレーション：基礎編,https://www.udemy.com/excel-zw/,True,85,22,5,47,Beginner Level,5 hours,2017-05-18T22:31:23Z,Business Finance,1870,2017-05-18,22:31:23Z,2017,5,18
997128,Estrategias de trading en bolsa,https://www.udemy.com/diferentes-opciones-de-trading-en-bolsa/,True,25,15,2,14,All Levels,2 hours,2016-12-10T01:25:07Z,Business Finance,375,2016-12-10,01:25:07Z,2016,12,10
826168,Grundlagen der finanziellen Unabhängigkeit,https://www.udemy.com/grundlagen-der-finanziellen-unabhangigkeit/,False,0,1059,96,9,All Levels,1.5 hours,2016-04-21T19:07:16Z,Business Finance,0,2016-04-21,19:07:16Z,2016,4,21
1039930,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",https://www.udemy.com/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/,True,70,187,3,53,All Levels,7 hours,2016-12-14T20:18:45Z,Business Finance,13090,2016-12-14,20:18:45Z,2016,12,14
1232390,Corporate Ethics,https://www.udemy.com/corporate-ethics/,True,100,0,0,13,Beginner Level,3.5 hours,2017-07-03T21:39:13Z,Business Finance,0,2017-07-03,21:39:13Z,2017,7,3
1084454,CFA Level 2- Quantitative Methods,https://www.udemy.com/cfa-level-2-quantitative-methods/,True,40,0,0,35,All Levels,5.5 hours,2017-07-02T14:29:35Z,Business Finance,0,2017-07-02,14:29:35Z,2017,7,2
1232312,Core Financial Statement Concepts,https://www.udemy.com/financial-statement-concepts/,True,50,0,0,9,Intermediate Level,1.5 hours,2017-06-28T21:58:15Z,Business Finance,0,2017-06-28,21:58:15Z,2017,6,28
1251654,Understand Core Finance Principles in 60 Minutes,https://www.udemy.com/core-finance-principles-in-60-minutes/,True,75,0,0,13,Beginner Level,2.5 hours,2017-06-29T22:04:17Z,Business Finance,0,2017-06-29,22:04:17Z,2017,6,29
712994,Learn Wave accounting to maintain books properly,https://www.udemy.com/learn-wave-accounting-to-maintain-books-properly/,False,0,1089,50,27,All Levels,3 hours,2016-01-13T22:06:39Z,Business Finance,0,2016-01-13,22:06:39Z,2016,1,13
1024862,Making Tax Digital - UK HMRC Legislation Explained,https://www.udemy.com/making-tax-digital/,False,0,743,0,7,All Levels,1 hour,2017-06-06T14:13:15Z,Business Finance,0,2017-06-06,14:13:15Z,2017,6,6
123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,False,0,1362,7,13,Beginner Level,3 hours,2014-02-06T03:58:39Z,Business Finance,0,2014-02-06,03:58:39Z,2014,2,6
788720,Cost of Capital and Weighted Average Cost of Capital,https://www.udemy.com/weighted-average-cost-of-capital-wacc/,False,0,405,3,22,All Levels,1 hour,2016-04-11T20:44:34Z,Business Finance,0,2016-04-11,20:44:34Z,2016,4,11
196164,Studying the CFA Program exams (Mandarin language version),https://www.udemy.com/studying-the-cfa-mandarin/,False,0,1168,9,5,All Levels,40 mins,2014-04-09T08:38:41Z,Business Finance,0,2014-04-09,08:38:41Z,2014,4,9
1268616,Condor Broken Wing Butterfly Options Trading Course System,https://www.udemy.com/condor-broken-wing-butterfly-options-trading-course-system/,False,0,16,0,15,All Levels,1.5 hours,2017-07-06T19:47:16Z,Business Finance,0,2017-07-06,19:47:16Z,2017,7,6
1100746,≪虎の巻≫証券取引の「税金のお悩み」解消,https://www.udemy.com/kabucom_zeise/,True,25,3840,296,33,Intermediate Level,1.5 hours,2017-02-21T17:14:03Z,Business Finance,96000,2017-02-21,17:14:03Z,2017,2,21
1005312,【１日でマスター！】今日からはじめる資産形成,https://www.udemy.com/kabucom_start/,True,20,7183,819,14,Beginner Level,1 hour,2017-01-19T23:51:32Z,Business Finance,143660,2017-01-19,23:51:32Z,2017,1,19
624016,TRADING FOR A LIVING: Trading Full-Time Transition Guide,https://www.udemy.com/trading-for-a-living-full-time-trader/,True,195,483,10,40,Intermediate Level,3.5 hours,2015-11-06T16:18:48Z,Business Finance,94185,2015-11-06,16:18:48Z,2015,11,6
323916,Learn How To use Channels to find amazing Forex Entries,https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/,True,45,172,48,15,All Levels,1 hour,2017-05-24T18:05:36Z,Business Finance,7740,2017-05-24,18:05:36Z,2017,5,24
743568,"Financial Analysis, from Scratch to Professional!",https://www.udemy.com/financial-analysis-from-scratch-to-professional-level/,True,65,256,29,39,Beginner Level,3.5 hours,2016-03-06T23:27:44Z,Business Finance,16640,2016-03-06,23:27:44Z,2016,3,6
479688,Cost Accounting Labour Costing (Professional Course Level),https://www.udemy.com/labour-costing/,True,20,1542,1,24,All Levels,2 hours,2015-04-20T18:33:40Z,Business Finance,30840,2015-04-20,18:33:40Z,2015,4,20
1189592,Learn How To Successfully Trade Forex: In 5 Simple Steps,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/,True,95,64,7,44,All Levels,8.5 hours,2017-05-03T22:09:03Z,Business Finance,6080,2017-05-03,22:09:03Z,2017,5,3
578534,The Intelligent Investor,https://www.udemy.com/the-intelligent-investor/,True,30,384,40,44,All Levels,10.5 hours,2015-08-27T00:02:29Z,Business Finance,11520,2015-08-27,00:02:29Z,2015,8,27
791574,Succeed in Futures Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/,False,0,3014,19,15,All Levels,1 hour,2017-01-03T05:58:06Z,Business Finance,0,2017-01-03,05:58:06Z,2017,1,3
379196,Binary Options Beginners Guide : Nadex,https://www.udemy.com/binary-options/,True,40,454,52,39,Beginner Level,2 hours,2015-01-09T19:32:53Z,Business Finance,18160,2015-01-09,19:32:53Z,2015,1,9
331968,Trading: From Wall Street to Your Street,https://www.udemy.com/from-wall-street-to-your-street/,True,50,312,24,37,Intermediate Level,5.5 hours,2014-12-18T21:53:53Z,Business Finance,15600,2014-12-18,21:53:53Z,2014,12,18
576636,Build your own Naked Trading Forex Robot,https://www.udemy.com/build-your-own-naked-trading-forex-robot/,True,40,315,28,19,All Levels,2 hours,2015-08-11T21:24:32Z,Business Finance,12600,2015-08-11,21:24:32Z,2015,8,11
724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,https://www.udemy.com/taxpreparation/,True,200,609,32,33,All Levels,2.5 hours,2016-01-12T17:07:39Z,Business Finance,121800,2016-01-12,17:07:39Z,2016,1,12
822808,Tax Strategies of the Wealthy,https://www.udemy.com/everything-you-need-to-know-about-taxes/,True,195,207,19,11,Beginner Level,1.5 hours,2016-04-29T23:25:42Z,Business Finance,40365,2016-04-29,23:25:42Z,2016,4,29
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,https://www.udemy.com/fibonacci-trading-strategy/,True,200,399,15,15,All Levels,1 hour,2016-08-19T19:12:04Z,Business Finance,79800,2016-08-19,19:12:04Z,2016,8,19
32908,Finance and Accounting for Startups,https://www.udemy.com/finance-and-accounting-for-startups/,True,50,1175,92,75,All Levels,12.5 hours,2013-01-15T02:01:23Z,Business Finance,58750,2013-01-15,02:01:23Z,2013,1,15
883394,Forex - Calculate Lot Size Like Pro,https://www.udemy.com/forex-calculate-lot-size-like-pro/,True,20,543,14,11,All Levels,36 mins,2016-06-21T03:14:09Z,Business Finance,10860,2016-06-21,03:14:09Z,2016,6,21
20185,The Complete Forex Trader,https://www.udemy.com/forextrader/,True,25,1634,142,46,All Levels,7 hours,2012-10-01T09:46:23Z,Business Finance,40850,2012-10-01,09:46:23Z,2012,10,1
188418,Tape Reading: Learn how to read the tape for day trading,https://www.udemy.com/tape-reading-101-learn-how-to-read-the-tape-for-day-trading/,True,195,1013,128,32,All Levels,14 hours,2014-03-27T07:14:55Z,Business Finance,197535,2014-03-27,07:14:55Z,2014,3,27
975982,4 Easy Daily Forex Trades: A Recipe for Trading Success,https://www.udemy.com/4dailytrades/,True,200,319,19,12,All Levels,1 hour,2016-11-17T00:37:02Z,Business Finance,63800,2016-11-17,00:37:02Z,2016,11,17
674352,Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,True,200,1125,11,18,Expert Level,1.5 hours,2016-01-28T23:03:11Z,Business Finance,225000,2016-01-28,23:03:11Z,2016,1,28
936884,Free Options 101 - Basic of Call and Put Options in 1 Hours,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/,False,0,2481,71,26,All Levels,1.5 hours,2016-08-22T18:10:12Z,Business Finance,0,2016-08-22,18:10:12Z,2016,8,22
707644,An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,True,100,1006,14,17,Beginner Level,1.5 hours,2016-09-03T03:46:23Z,Business Finance,100600,2016-09-03,03:46:23Z,2016,9,3
700140,Developing A Trading Strategy: Your Guide to Trading Success,https://www.udemy.com/developing-a-trading-strategy-your-guide-to-making-millions/,True,20,1044,8,16,All Levels,2 hours,2015-12-17T21:50:23Z,Business Finance,20880,2015-12-17,21:50:23Z,2015,12,17
546656,How to Trade Commodity and Financial Futures for a Living!,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,True,200,1240,17,20,All Levels,2.5 hours,2016-01-15T23:53:00Z,Business Finance,248000,2016-01-15,23:53:00Z,2016,1,15
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,https://www.udemy.com/how-to-trade-forex-like-a-hedge-fund/,True,115,504,5,32,All Levels,1.5 hours,2017-03-23T16:23:33Z,Business Finance,57960,2017-03-23,16:23:33Z,2017,3,23
1253868,Complete Short Financial Ratio Course for Financial Analysis,https://www.udemy.com/financialratio/,True,200,15,1,56,All Levels,3 hours,2017-06-28T17:44:56Z,Business Finance,3000,2017-06-28,17:44:56Z,2017,6,28
645634,How to Build Profitable FOREX Automated Trading Strategies!,https://www.udemy.com/how-to-build-profitable-automated-trading-strategies/,True,200,358,8,21,All Levels,2.5 hours,2015-11-11T01:16:13Z,Business Finance,71600,2015-11-11,01:16:13Z,2015,11,11
528104,Stock Trading Strategies: Profitable Trading in 7 Days.,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/,True,50,80,10,27,All Levels,5.5 hours,2015-06-16T00:09:26Z,Business Finance,4000,2015-06-16,00:09:26Z,2015,6,16
1053462,Management Accounting A Complete Study,https://www.udemy.com/management-accounting-a-complete-study/,True,150,133,3,158,All Levels,17.5 hours,2016-12-29T15:07:43Z,Business Finance,19950,2016-12-29,15:07:43Z,2016,12,29
148028,Become a Career Day Trader: Asian-Pacific Futures Markets,https://www.udemy.com/become-a-career-day-trader/,True,20,207,8,30,All Levels,3.5 hours,2014-01-27T21:44:25Z,Business Finance,4140,2014-01-27,21:44:25Z,2014,1,27
179824,Equity Products,https://www.udemy.com/equity-products/,True,50,426,17,16,All Levels,2.5 hours,2014-03-11T15:48:52Z,Business Finance,21300,2014-03-11,15:48:52Z,2014,3,11
777276,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,True,20,45,10,47,Beginner Level,4.5 hours,2016-06-29T14:53:51Z,Business Finance,900,2016-06-29,14:53:51Z,2016,6,29
174790,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,True,50,1280,1,27,Intermediate Level,8.5 hours,2014-05-09T09:48:53Z,Business Finance,64000,2014-05-09,09:48:53Z,2014,5,9
247940,Monetizing Your Website: How to Add Cost-Per-Action (CPA) ,https://www.udemy.com/monetizing-your-website-how-to-add-cost-per-action-cpa/,True,35,142,4,18,All Levels,1 hour,2014-06-30T17:05:14Z,Business Finance,4970,2014-06-30,17:05:14Z,2014,6,30
42146,Advanced Finance and Accounting for Startups,https://www.udemy.com/advanced-finance-and-accounting-for-startups/,True,40,188,7,48,Intermediate Level,6.5 hours,2014-02-27T17:58:02Z,Business Finance,7520,2014-02-27,17:58:02Z,2014,2,27
